user,link,posted_at,score
missamandaparis,https://www.instagram.com/p/BbhwULOF8OA/,2017-11-15T19:21:01.000Z,10
miss_tina_louise,https://www.instagram.com/p/BcnevJpgTGO/,2017-12-12T21:14:15.000Z,10
saraunderwood,https://www.instagram.com/p/Bd3uf4Cljlf/,2018-01-13T01:11:13.000Z,10
missamandaparis,https://www.instagram.com/p/BcNx0xeFxcC/,2017-12-02T21:40:47.000Z,10
lacikaysomers,https://www.instagram.com/p/BaLOaFZlUJI/,2017-10-13T04:50:02.000Z,10
anastasiahenesey,https://www.instagram.com/p/BNf8AzSgKYE/,2016-12-02T03:05:13.000Z,10
miss_tina_louise,https://www.instagram.com/p/Bdfd8OiBSeu/,2018-01-03T15:04:46.000Z,10
bimberkeck_,https://www.instagram.com/p/BcBgum1lWX_/,2017-11-28T03:20:30.000Z,10
miss_tina_louise,https://www.instagram.com/p/BcThzitgJGQ/,2017-12-05T03:16:15.000Z,10
leannabartlett,https://www.instagram.com/p/BdOYcKnlwfh/,2017-12-27T23:49:36.000Z,10
simplytattooed,https://www.instagram.com/p/BeS8swrnnb6/,2018-01-23T14:54:48.000Z,10
bryanaholly,https://www.instagram.com/p/BdhEKpFA43x/,2018-01-04T05:58:01.000Z,10
saraunderwood,https://www.instagram.com/p/Bc5QsRKlEmT/,2017-12-19T18:57:51.000Z,10
hot_is_the_new_black,https://www.instagram.com/p/BeKow_tnhv2/,2018-01-20T09:26:41.000Z,10
missamandaparis,https://www.instagram.com/p/BbnDJlhFrCt/,2017-11-17T20:41:47.000Z,10
jessicakes33,https://www.instagram.com/p/BdyQtZAnD5Q/,2018-01-10T22:14:43.000Z,10
osphilia_,https://www.instagram.com/p/Bef5T_0gTyN/,2018-01-28T15:35:20.000Z,30
emrata,https://www.instagram.com/p/BdZDx8ulC3b/,2018-01-01T03:20:43.000Z,10
demirosemawby,https://www.instagram.com/p/Bc8INJ_lkty/,2017-12-20T21:41:25.000Z,10
missamandaparis,https://www.instagram.com/p/BcX5pO_FoSI/,2017-12-06T20:01:31.000Z,10
lindseypelas,https://www.instagram.com/p/Bddk6FaHp0M/,2018-01-02T21:27:09.000Z,10
osphilia_,https://www.instagram.com/p/BeSnLIAA7r0/,2018-01-23T11:46:42.000Z,10
miss_tina_louise,https://www.instagram.com/p/BcVudieByVv/,2017-12-05T23:45:19.000Z,10
playmateiryna,https://www.instagram.com/p/BesuquwHXmX/,2018-02-02T15:12:26.000Z,10
playmateiryna,https://www.instagram.com/p/Bc7bi20HIOA/,2017-12-20T15:11:44.000Z,10
playmateiryna,https://www.instagram.com/p/BckQMk_nsGM/,2017-12-11T15:09:28.000Z,10
playmateiryna,https://www.instagram.com/p/BcQJgpXHqm0/,2017-12-03T19:46:14.000Z,10
playmateiryna,https://www.instagram.com/p/BdIg4Dxnlw7/,2017-12-25T17:08:19.000Z,10
playmateiryna,https://www.instagram.com/p/BdQDU44njjT/,2017-12-28T15:23:35.000Z,10
playmateiryna,https://www.instagram.com/p/BccufEsnZKE/,2017-12-08T17:00:13.000Z,10
playmateiryna,https://www.instagram.com/p/BcUyVeHH2pg/,2017-12-05T14:59:56.000Z,10
playmateiryna,https://www.instagram.com/p/BZ1J8MLn3VS/,2017-10-04T15:07:42.000Z,10
playmateiryna,https://www.instagram.com/p/BaWoWZ3HTc7/,2017-10-17T15:08:59.000Z,10
playmateiryna,https://www.instagram.com/p/BcH7UiPn3mg/,2017-11-30T15:08:19.000Z,10
playmateiryna,https://www.instagram.com/p/BaMVRHYnKPD/,2017-10-13T15:09:13.000Z,10
playmateiryna,https://www.instagram.com/p/BZrE096HqLk/,2017-09-30T17:10:38.000Z,10
playmateiryna,https://www.instagram.com/p/Ba4TbtPnDrB/,2017-10-30T16:59:46.000Z,10
playmateiryna,https://www.instagram.com/p/BaHLEphnEOu/,2017-10-11T15:04:43.000Z,10
playmateiryna,https://www.instagram.com/p/Bb4fj01nq__/,2017-11-24T15:17:08.000Z,10
playmateiryna,https://www.instagram.com/p/BabypKBnRjZ/,2017-10-19T15:14:31.000Z,10
playmateiryna,https://www.instagram.com/p/BarODRYHoCz/,2017-10-25T15:02:37.000Z,10
playmateiryna,https://www.instagram.com/p/BbFVGv7Hln4/,2017-11-04T18:24:52.000Z,10
playmateiryna,https://www.instagram.com/p/BbwwdvlHmNF/,2017-11-21T15:10:55.000Z,10
playmateiryna,https://www.instagram.com/p/BbsLNgcnidT/,2017-11-19T20:28:26.000Z,10
playmateiryna,https://www.instagram.com/p/BbaDDpAHtwO/,2017-11-12T19:30:51.000Z,10
playmateiryna,https://www.instagram.com/p/BZ6TWCvHOot/,2017-10-06T15:06:05.000Z,10
playmateiryna,https://www.instagram.com/p/Bbj4CmlHEMl/,2017-11-16T15:07:00.000Z,10
playmateiryna,https://www.instagram.com/p/BaCGMsin1yy/,2017-10-09T15:45:08.000Z,10
playmateiryna,https://www.instagram.com/p/BZwBK8InDrk/,2017-10-02T15:14:53.000Z,10
playmateiryna,https://www.instagram.com/p/BbPRF3dHexQ/,2017-11-08T15:01:51.000Z,10
playmateiryna,https://www.instagram.com/p/BbcaaPFHlGR/,2017-11-13T17:34:45.000Z,10
playmateiryna,https://www.instagram.com/p/Bajv_VQHkZr/,2017-10-22T17:25:15.000Z,10
